Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
Poisson,46.97,0.993,0.0727,0.0019
Poisson,45.14,0.9919,0.0772,0.0019
Poisson,45.39,0.9925,0.0781,0.0019
Poisson,44.33,0.9852,0.0963,0.0018
Poisson,45.63,0.9945,0.0746,0.0019
Poisson,43.68,0.9908,0.1082,0.0019
Poisson,45.84,0.9946,0.0711,0.0019
Poisson,45.45,0.9939,0.0772,0.0019
Poisson,46.7,0.9934,0.0585,0.0019
Poisson,45.37,0.9959,0.0742,0.0019
Poisson,45.28,0.9961,0.0742,0.0019
Poisson,45.95,0.9923,0.0758,0.0019
Poisson,44.28,0.9891,0.0743,0.0019
Poisson,45.8,0.9916,0.0772,0.0019
Poisson,44.87,0.9924,0.0877,0.0019
Poisson,45.48,0.9925,0.0778,0.0019
Poisson,45.75,0.9917,0.0776,0.0019
Poisson,43.83,0.9911,0.1068,0.0019
Poisson,45.06,0.9918,0.0784,0.0019
Poisson,45.84,0.9919,0.0772,0.0019
Poisson,46.16,0.9931,0.0752,0.0019
Poisson,45.8,0.9948,0.0756,0.0019
Poisson,45.72,0.9917,0.0779,0.0019
Poisson,45.85,0.9959,0.0758,0.0019
Poisson,44.11,0.9848,0.0992,0.0019
Poisson,44.9,0.9919,0.082,0.0019
Poisson,45.9,0.9949,0.0706,0.0019
Poisson,45.41,0.9924,0.0786,0.0018
Poisson,44.14,0.9851,0.0987,0.0019
Poisson,45.91,0.9922,0.0721,0.0019
Poisson,44.29,0.9888,0.0971,0.0018
Poisson,45.85,0.9918,0.0723,0.0019
Poisson,43.93,0.9844,0.1013,0.0019
Poisson,45.09,0.9914,0.0641,0.0019
Poisson,45.68,0.9936,0.0732,0.0019
Poisson,45.52,0.9949,0.0771,0.0019
Poisson,45.39,0.9892,0.0794,0.0019
Poisson,47.26,0.9939,0.0536,0.0019
Poisson,45.98,0.9933,0.0762,0.0019
Poisson,45.04,0.995,0.0806,0.0019
Poisson,45.25,0.9915,0.0757,0.0019
Poisson,45.07,0.9887,0.0755,0.0019
Poisson,46.07,0.994,0.0704,0.0019
Poisson,45.72,0.9932,0.0828,0.0019
Poisson,45.44,0.9939,0.0772,0.0019
Poisson,45.34,0.9952,0.0753,0.0019
Poisson,43.75,0.9926,0.099,0.0019
Poisson,45.98,0.9927,0.0763,0.0018
Poisson,45.05,0.9949,0.0813,0.0019
Poisson,45.37,0.9936,0.0756,0.0019
Poisson,48.36,0.9961,0.0682,0.0018
Poisson,47.86,0.9955,0.0617,0.0018
Poisson,45.93,0.9938,0.0786,0.002
Poisson,45.38,0.9931,0.0732,0.002
Poisson,44.58,0.9865,0.0885,0.0019
Poisson,45.87,0.9942,0.0535,0.0019
Poisson,47.58,0.9935,0.0637,0.0018
Poisson,47.05,0.9935,0.064,0.0019
Poisson,47.0,0.9918,0.0727,0.0019
Poisson,44.97,0.9954,0.0729,0.0019
Poisson,44.99,0.9934,0.0795,0.0019
Poisson,47.28,0.9957,0.0638,0.0019
Poisson,45.09,0.9928,0.0832,0.0019
Poisson,45.43,0.9954,0.0698,0.0019
Poisson,47.67,0.9957,0.0607,0.0018
Poisson,47.7,0.9956,0.0575,0.0019
Poisson,46.71,0.9935,0.0685,0.0019
Poisson,46.67,0.9952,0.0675,0.0019
Poisson,47.41,0.9939,0.0566,0.0019
Poisson,46.03,0.9944,0.0673,0.0019
Poisson,45.96,0.9945,0.0644,0.0019
Poisson,45.39,0.9938,0.0829,0.0019
Poisson,44.49,0.9861,0.0918,0.002
Poisson,46.98,0.9949,0.0699,0.0019
Poisson,46.07,0.9938,0.0709,0.0019
Poisson,45.62,0.9937,0.0803,0.0019
Poisson,46.63,0.9928,0.0722,0.0019
Poisson,46.64,0.993,0.0721,0.0019
Poisson,47.1,0.9935,0.0593,0.002
Poisson,45.88,0.994,0.0724,0.0019
Poisson,46.0,0.9926,0.0785,0.0019
Poisson,44.39,0.9859,0.0884,0.0019
Poisson,46.07,0.9935,0.0743,0.0019
Poisson,47.33,0.9919,0.0712,0.002
Poisson,46.77,0.9938,0.065,0.0019
Poisson,46.47,0.993,0.0746,0.0019
Poisson,46.39,0.994,0.0727,0.0019
Poisson,45.81,0.9935,0.0717,0.0019
Poisson,46.56,0.9943,0.061,0.0019
Poisson,46.97,0.993,0.066,0.0019
Poisson,46.98,0.992,0.073,0.0019
Poisson,47.86,0.9935,0.0566,0.0019
Poisson,46.79,0.9936,0.064,0.0019
Poisson,45.28,0.993,0.079,0.0019
Poisson,46.59,0.9936,0.0594,0.0019
Poisson,43.86,0.9929,0.0724,0.0019
Poisson,44.54,0.9866,0.0899,0.0019
Poisson,44.74,0.9859,0.1025,0.0019
Poisson,45.23,0.9931,0.0837,0.0019
Poisson,45.56,0.9938,0.0814,0.0019
Poisson,46.71,0.994,0.0647,0.0019
Poisson,45.65,0.9924,0.0765,0.0019
Poisson,46.14,0.9927,0.0777,0.0019
Poisson,46.71,0.9916,0.0745,0.002
Poisson,47.07,0.9959,0.0755,0.0019
Poisson,44.8,0.9933,0.0796,0.0019
Poisson,45.6,0.9932,0.0755,0.0019
Poisson,45.6,0.9936,0.0573,0.0019
Poisson,46.58,0.9952,0.0723,0.0019
Poisson,46.94,0.9943,0.0637,0.002
Poisson,46.62,0.9944,0.0713,0.0019
Poisson,47.03,0.9957,0.0613,0.0019
Poisson,46.03,0.9924,0.0778,0.002
Poisson,48.05,0.9946,0.0527,0.0019
Poisson,47.78,0.9952,0.0596,0.0019
Poisson,47.53,0.9936,0.0619,0.0019
Poisson,47.1,0.994,0.0658,0.0018
Poisson,47.26,0.9937,0.0671,0.002
Poisson,45.96,0.9932,0.0707,0.0019
Poisson,46.05,0.9945,0.0667,0.0019
Poisson,46.84,0.9943,0.0654,0.0019
Poisson,44.53,0.9843,0.1046,0.0019
Poisson,48.26,0.9955,0.0628,0.0019
Poisson,45.56,0.9942,0.0751,0.0019
Poisson,46.96,0.9943,0.0629,0.0019
Poisson,44.81,0.9953,0.0738,0.0019
Poisson,46.31,0.993,0.0734,0.002
Poisson,45.97,0.9937,0.0671,0.0019
Poisson,45.44,0.9931,0.0769,0.0019
Poisson,45.36,0.9923,0.0817,0.0019
Poisson,45.24,0.9924,0.081,0.0019
Poisson,47.15,0.9965,0.0561,0.0019
Poisson,46.63,0.9939,0.0685,0.0019
Poisson,45.33,0.993,0.0785,0.0019
Poisson,46.28,0.9955,0.0609,0.0019
Poisson,47.24,0.996,0.0752,0.0018
Poisson,45.08,0.9929,0.0861,0.0019
Poisson,44.65,0.9866,0.0864,0.0019
Poisson,45.94,0.9933,0.0702,0.002
Poisson,46.91,0.9947,0.0615,0.002
Poisson,46.72,0.994,0.0672,0.002
Poisson,47.36,0.9958,0.0657,0.0019
Poisson,46.93,0.9933,0.0656,0.0019
Poisson,45.0,0.993,0.0825,0.0019
Poisson,45.98,0.9939,0.071,0.0019
Poisson,44.95,0.9875,0.0994,0.002
Poisson,48.18,0.9948,0.0516,0.0019
Poisson,45.67,0.9934,0.0713,0.0019
Poisson,45.16,0.992,0.0862,0.0019
Poisson,45.69,0.9936,0.0799,0.0019
Poisson,45.9,0.9897,0.0893,0.0019
Poisson,45.67,0.9935,0.0811,0.0019
Poisson,45.87,0.994,0.0681,0.0019
Poisson,46.51,0.9953,0.0689,0.002
Poisson,47.12,0.9957,0.0661,0.0019
Poisson,46.58,0.9938,0.0732,0.0019
Poisson,45.52,0.9921,0.0843,0.0019
Poisson,47.06,0.9963,0.075,0.0019
Poisson,46.9,0.9931,0.0687,0.0019
Poisson,45.85,0.9936,0.0796,0.0019
Poisson,45.56,0.9932,0.0833,0.0019
Poisson,44.77,0.9943,0.0854,0.0019
Poisson,43.97,0.9931,0.068,0.0019
Poisson,44.74,0.9923,0.0842,0.0019
Poisson,46.99,0.9929,0.0685,0.0019
Poisson,46.93,0.9946,0.0747,0.0019
Poisson,44.86,0.9931,0.0932,0.0019
Poisson,44.9,0.9928,0.0876,0.0019
Poisson,45.58,0.9947,0.0817,0.002
Poisson,46.69,0.9929,0.0597,0.002
Poisson,48.12,0.9966,0.0677,0.002
Poisson,45.78,0.9934,0.0797,0.0019
Poisson,45.76,0.9948,0.0548,0.0019
Poisson,44.84,0.9942,0.0846,0.0019
Poisson,44.46,0.9926,0.0833,0.0019
Poisson,45.25,0.9933,0.0761,0.0019
Poisson,44.36,0.994,0.0904,0.002
Poisson,46.39,0.9937,0.0835,0.0019
Poisson,44.53,0.9939,0.0878,0.0018
Poisson,44.18,0.993,0.0902,0.0019
Poisson,45.42,0.994,0.071,0.002
Poisson,45.69,0.9927,0.0869,0.0019
Poisson,45.68,0.9927,0.0786,0.0019
Poisson,46.22,0.9938,0.0843,0.0019
Poisson,44.65,0.9945,0.0887,0.0019
Poisson,44.66,0.9919,0.0942,0.0019
Poisson,46.59,0.9924,0.0753,0.0019
Poisson,44.43,0.993,0.0981,0.0019
Poisson,46.46,0.9946,0.075,0.0018
Poisson,43.99,0.993,0.0668,0.002
Poisson,44.37,0.9937,0.0901,0.002
Poisson,46.12,0.9943,0.0792,0.002
Poisson,44.85,0.9932,0.0925,0.0019
Poisson,44.77,0.9938,0.091,0.0019
Poisson,45.53,0.993,0.0847,0.0019
Poisson,46.58,0.9926,0.0753,0.0019
Poisson,47.14,0.9938,0.0736,0.0019
Poisson,45.88,0.995,0.0768,0.0019
Poisson,46.1,0.9938,0.0834,0.0019
Poisson,44.92,0.9933,0.0797,0.002
Poisson,43.82,0.9949,0.0923,0.0019
Poisson,46.22,0.9927,0.083,0.0019
Poisson,45.61,0.9937,0.0774,0.0019
Poisson,45.57,0.9938,0.0768,0.0019
Poisson,46.68,0.9956,0.0757,0.0019
Poisson,45.91,0.9951,0.0756,0.0019
Poisson,45.11,0.993,0.088,0.0019
Poisson,44.68,0.9921,0.0921,0.0019
Poisson,45.55,0.9956,0.073,0.002
Poisson,44.73,0.9931,0.0937,0.0019
Poisson,45.63,0.993,0.0804,0.002
Poisson,43.83,0.9946,0.0915,0.0019
Poisson,45.9,0.9941,0.0806,0.0019
Poisson,45.6,0.995,0.0831,0.0018
Poisson,44.47,0.9937,0.0934,0.0018
Poisson,46.53,0.995,0.0677,0.0019
Poisson,47.03,0.9957,0.0718,0.0019
Poisson,45.03,0.9941,0.0891,0.0019
Poisson,46.58,0.9935,0.0669,0.0019
Poisson,45.37,0.9943,0.0592,0.0019
Poisson,46.22,0.9947,0.0806,0.0019
Poisson,45.25,0.9932,0.0841,0.0019
Poisson,46.26,0.9937,0.0826,0.0019
Poisson,46.24,0.9951,0.0832,0.0019
Poisson,44.75,0.9934,0.094,0.0019
Poisson,45.45,0.9931,0.0821,0.0019
Poisson,45.82,0.9926,0.0771,0.0018
Poisson,45.5,0.9938,0.0648,0.0019
Poisson,45.78,0.994,0.0832,0.0019
Poisson,44.42,0.9935,0.0819,0.0019
Poisson,46.2,0.9927,0.0732,0.0019
Poisson,46.65,0.9935,0.0668,0.0018
Poisson,45.11,0.9933,0.0846,0.0019
Poisson,45.08,0.9952,0.0824,0.0019
Poisson,46.0,0.995,0.0788,0.0019
Poisson,45.45,0.995,0.0842,0.0019
Poisson,45.21,0.9945,0.0841,0.0019
Poisson,46.37,0.9927,0.0805,0.0019
Poisson,44.5,0.9937,0.0895,0.0019
Poisson,45.1,0.9931,0.0874,0.0019
Poisson,45.71,0.9934,0.0851,0.0019
Poisson,45.54,0.9945,0.0829,0.0019
Poisson,45.29,0.9934,0.0818,0.0019
Poisson,45.34,0.9928,0.079,0.0019
Poisson,45.15,0.9941,0.0608,0.0019
Poisson,46.64,0.993,0.0815,0.0019
Poisson,44.62,0.9937,0.0889,0.0019
Poisson,43.63,0.9929,0.0651,0.002
Poisson,45.48,0.9934,0.077,0.0019
Poisson,45.3,0.9946,0.0848,0.0019
Poisson,45.1,0.9935,0.0875,0.0019
Poisson,46.08,0.994,0.0804,0.0019
Poisson,44.53,0.9938,0.0883,0.0019
Poisson,45.15,0.9931,0.077,0.0018
Poisson,46.47,0.9956,0.0787,0.0018
Poisson,45.51,0.9934,0.0848,0.0019
Poisson,45.87,0.9942,0.0796,0.0019
Poisson,46.66,0.9927,0.0826,0.0019
Poisson,45.99,0.9939,0.0842,0.0019
Poisson,45.29,0.9932,0.0803,0.0019
Poisson,47.32,0.9938,0.0628,0.0019
Poisson,44.48,0.9934,0.0889,0.0019
Poisson,46.55,0.9943,0.0753,0.0019
Poisson,45.29,0.9937,0.0811,0.002
Poisson,44.86,0.9921,0.0803,0.002
Poisson,44.85,0.993,0.089,0.0019
Poisson,46.95,0.9955,0.0757,0.0019
Poisson,46.22,0.9952,0.0828,0.0019
Poisson,46.44,0.9943,0.0757,0.0019
Poisson,46.01,0.9973,0.0621,0.0019
Poisson,44.66,0.9936,0.0864,0.002
Poisson,45.66,0.9932,0.0794,0.002
Poisson,45.23,0.9927,0.0899,0.0019
Poisson,44.31,0.9952,0.0912,0.0019
Poisson,44.37,0.9907,0.0911,0.0019
Poisson,44.71,0.9959,0.082,0.0019
Poisson,45.88,0.9931,0.0801,0.0019
Poisson,45.53,0.9948,0.0746,0.002
Poisson,45.48,0.9938,0.0871,0.0019
Poisson,44.66,0.9963,0.0863,0.0019
Poisson,44.39,0.9954,0.0913,0.0018
Poisson,45.14,0.9936,0.0852,0.002
Poisson,45.82,0.9931,0.0806,0.0019
Poisson,46.39,0.9936,0.0703,0.002
Poisson,44.18,0.9939,0.0878,0.0019
Poisson,44.58,0.9942,0.0737,0.0019
Poisson,45.11,0.9927,0.0917,0.0019
Poisson,45.78,0.9894,0.0762,0.0019
Poisson,44.5,0.9899,0.0912,0.0019
Poisson,46.11,0.9941,0.0742,0.0019
Poisson,43.14,0.9964,0.0995,0.0019
Poisson,45.14,0.9902,0.0875,0.0018
Poisson,44.09,0.9938,0.0963,0.0019
Poisson,46.83,0.9935,0.0731,0.0019
Poisson,43.02,0.9975,0.0917,0.0019
Poisson,43.57,0.9969,0.1003,0.0018
Poisson,45.99,0.9937,0.0819,0.0019
Poisson,44.61,0.9958,0.0822,0.002
Poisson,46.06,0.9917,0.0776,0.0019
Poisson,43.63,0.9965,0.1012,0.0019
Poisson,45.74,0.9929,0.0809,0.0019
Poisson,47.06,0.9942,0.0702,0.0019
Poisson,44.1,0.9891,0.0926,0.0019
Poisson,46.47,0.9943,0.0682,0.0019
Poisson,44.52,0.9944,0.0736,0.0019
Poisson,45.37,0.9906,0.0971,0.0019
Poisson,46.21,0.9942,0.0731,0.0019
Poisson,46.21,0.9928,0.0752,0.0019
Poisson,48.35,0.9951,0.0602,0.0019
Poisson,43.59,0.9964,0.1014,0.0019
Poisson,44.44,0.9953,0.0903,0.0019
Poisson,45.88,0.9946,0.0635,0.0019
Poisson,44.17,0.9936,0.09,0.0019
Poisson,44.09,0.9892,0.0926,0.0018
Poisson,44.13,0.9955,0.0776,0.0019
Poisson,44.06,0.9938,0.0966,0.0019
Poisson,44.58,0.9964,0.0852,0.0019
Poisson,43.01,0.9975,0.0916,0.0019
Poisson,44.1,0.9892,0.0921,0.0019
Poisson,46.78,0.9931,0.0743,0.0019
Poisson,45.5,0.9948,0.0751,0.0019
Poisson,44.22,0.9943,0.0896,0.0019
Poisson,45.14,0.9936,0.0852,0.0019
Poisson,45.63,0.9936,0.0804,0.0019
Poisson,45.34,0.9893,0.0832,0.0019
Poisson,45.38,0.9905,0.0972,0.0019
Poisson,45.5,0.9939,0.0849,0.0019
Poisson,44.1,0.989,0.0925,0.0019
Poisson,44.3,0.9942,0.0862,0.0019
Poisson,48.07,0.9953,0.0585,0.0019
Poisson,45.12,0.9943,0.0732,0.0018
Poisson,44.14,0.9891,0.0914,0.0019
Poisson,45.89,0.9944,0.0745,0.0019
Poisson,44.8,0.9966,0.084,0.0019
Poisson,45.18,0.9919,0.0772,0.0019
Poisson,44.45,0.9954,0.0906,0.0019
Poisson,44.24,0.994,0.0874,0.0019
Poisson,45.05,0.9902,0.0864,0.0019
Poisson,44.43,0.9958,0.083,0.0019
Poisson,46.7,0.9932,0.0731,0.0018
Poisson,48.24,0.995,0.0611,0.0018
Poisson,45.7,0.9949,0.069,0.0019
Poisson,45.71,0.9942,0.0809,0.002
Poisson,44.84,0.9923,0.0939,0.0019
Poisson,45.93,0.9929,0.0786,0.002
Poisson,44.63,0.9929,0.0876,0.0018
Poisson,44.13,0.9937,0.0886,0.0019
Poisson,48.28,0.9951,0.0609,0.0018
Poisson,44.66,0.9942,0.0738,0.0019
Poisson,44.23,0.9939,0.0876,0.0019
Poisson,44.96,0.9935,0.0869,0.0019
Poisson,45.62,0.9933,0.0809,0.0019
Poisson,45.87,0.9945,0.0815,0.0019
Poisson,45.41,0.9947,0.0752,0.0019
Poisson,45.07,0.9901,0.0877,0.0019
Poisson,45.7,0.9893,0.0776,0.0019
Poisson,43.16,0.9964,0.0995,0.0019
Poisson,44.69,0.9965,0.084,0.0019
Poisson,44.58,0.9928,0.0885,0.0018
Poisson,45.78,0.9945,0.0643,0.0019
Poisson,46.67,0.9933,0.0732,0.0019
Poisson,46.69,0.9948,0.0642,0.0019
Poisson,44.58,0.9929,0.0885,0.0018
Poisson,43.12,0.9964,0.0995,0.0019
Poisson,44.74,0.9943,0.0727,0.0019
Poisson,44.72,0.9896,0.0899,0.0018
Poisson,44.3,0.9952,0.0916,0.0019
Poisson,44.23,0.9909,0.0916,0.0019
Poisson,46.07,0.9942,0.0708,0.0018
Poisson,44.4,0.9913,0.0846,0.0019
Poisson,47.6,0.9946,0.066,0.0019
Poisson,43.64,0.9965,0.1014,0.0019
Poisson,45.77,0.9941,0.0808,0.0019
Poisson,44.29,0.9939,0.0868,0.002
Poisson,45.21,0.9905,0.0855,0.0019
Poisson,43.64,0.9965,0.1013,0.0019
Poisson,44.76,0.9897,0.0909,0.0019
Poisson,44.63,0.9965,0.087,0.0019
Poisson,44.63,0.9959,0.0819,0.0019
Poisson,44.86,0.9943,0.0717,0.0018
Poisson,44.63,0.9914,0.0859,0.0019
Poisson,45.95,0.9912,0.0777,0.0019
Poisson,44.14,0.989,0.0927,0.0019
Poisson,44.58,0.9928,0.0885,0.0018
Poisson,45.53,0.994,0.0867,0.0019
Poisson,45.68,0.9939,0.08,0.0019
Poisson,43.02,0.9975,0.0913,0.0018
Poisson,44.91,0.9935,0.0864,0.0019
Poisson,45.32,0.993,0.0823,0.002
Poisson,46.8,0.9939,0.0727,0.0019
Poisson,45.48,0.9947,0.0748,0.0019
Poisson,45.27,0.989,0.0831,0.0019
Poisson,45.2,0.9892,0.0837,0.0019
Poisson,44.57,0.9926,0.0877,0.0018
Poisson,44.06,0.9909,0.093,0.0019
Poisson,44.66,0.9958,0.0819,0.0019
Poisson,44.12,0.9891,0.0923,0.0019
Poisson,44.62,0.9928,0.0875,0.0018
Poisson,44.84,0.9916,0.0774,0.0019
Poisson,46.9,0.9938,0.0718,0.0019
Poisson,43.01,0.9975,0.0915,0.0019
Poisson,46.42,0.9934,0.0708,0.0019
Poisson,45.77,0.9892,0.0764,0.0019
Poisson,44.16,0.9937,0.0898,0.0019
Poisson,46.71,0.9948,0.0642,0.0019
Poisson,45.69,0.9949,0.0675,0.0019
Poisson,44.17,0.9938,0.0882,0.0019
Poisson,44.22,0.9941,0.0897,0.002
Poisson,43.6,0.9969,0.1004,0.0019
Poisson,48.01,0.9953,0.0611,0.0019
Poisson,44.97,0.9944,0.0729,0.0019
Poisson,46.14,0.9941,0.0743,0.0019
Poisson,45.6,0.9941,0.0785,0.002
Poisson,45.74,0.9944,0.0848,0.0019
Poisson,43.61,0.9965,0.1013,0.0018
Poisson,45.09,0.9936,0.0859,0.0019
Poisson,44.65,0.9929,0.0871,0.0018
Poisson,46.18,0.9906,0.0724,0.0019
Poisson,47.73,0.9918,0.0549,0.0019
Poisson,47.23,0.9915,0.0729,0.0019
Poisson,46.49,0.9941,0.0681,0.0019
Poisson,46.75,0.9913,0.0665,0.0019
Poisson,46.65,0.9938,0.0702,0.0019
Poisson,45.93,0.9919,0.0732,0.0019
Poisson,47.14,0.9913,0.0704,0.0019
Poisson,46.51,0.9922,0.0698,0.0019
Poisson,46.32,0.9936,0.0768,0.0019
Poisson,47.54,0.9929,0.0661,0.0019
Poisson,47.22,0.9926,0.0649,0.0019
Poisson,47.45,0.993,0.068,0.0019
Poisson,47.7,0.9918,0.068,0.0019
Poisson,47.21,0.9921,0.0686,0.0019
Poisson,47.91,0.9919,0.0359,0.0019
Poisson,45.31,0.99,0.0816,0.0019
Poisson,47.98,0.9923,0.0502,0.002
Poisson,46.24,0.9925,0.0646,0.0019
Poisson,46.19,0.9922,0.0761,0.0019
Poisson,45.09,0.9941,0.0875,0.0019
Poisson,47.99,0.9932,0.0625,0.0019
Poisson,45.64,0.9938,0.0825,0.0019
Poisson,47.19,0.9924,0.0668,0.002
Poisson,46.01,0.9943,0.0745,0.0019
Poisson,45.67,0.9918,0.0743,0.002
Poisson,46.53,0.9902,0.0718,0.002
Poisson,46.55,0.9928,0.0761,0.0019
Poisson,47.81,0.9923,0.0501,0.0019
Poisson,47.83,0.9919,0.0542,0.0019
Poisson,46.22,0.9922,0.0664,0.002
Poisson,45.2,0.9942,0.0871,0.0019
Poisson,46.64,0.9916,0.075,0.002
Poisson,45.31,0.9894,0.0849,0.0019
Poisson,46.26,0.9921,0.0686,0.002
Poisson,47.44,0.9923,0.0635,0.002
Poisson,46.84,0.9931,0.0765,0.0019
Poisson,48.65,0.9917,0.0372,0.002
Poisson,47.12,0.9921,0.0693,0.002
Poisson,46.1,0.9957,0.0887,0.0019
Poisson,47.27,0.9926,0.0691,0.0019
Poisson,47.1,0.9924,0.06,0.0019
Poisson,47.76,0.9919,0.0552,0.0019
Poisson,46.67,0.992,0.0721,0.0019
Poisson,45.66,0.9912,0.08,0.0019
Poisson,46.48,0.9931,0.0754,0.0018
Poisson,46.92,0.9916,0.0705,0.0019
Poisson,47.69,0.9932,0.0511,0.0019
Poisson,45.74,0.9925,0.083,0.002
Poisson,46.81,0.9897,0.045,0.0019
Poisson,48.38,0.9931,0.0534,0.0019
Poisson,47.18,0.9925,0.063,0.0019
Poisson,47.6,0.9914,0.0524,0.0019
Poisson,45.92,0.9919,0.0781,0.0019
Poisson,47.37,0.9928,0.0624,0.0019
Poisson,47.95,0.9932,0.0635,0.0019
Poisson,47.71,0.9927,0.0582,0.0019
Poisson,47.35,0.9928,0.0637,0.0019
Poisson,47.91,0.9942,0.0694,0.0019
Poisson,47.14,0.9916,0.0656,0.0019
Poisson,47.73,0.9931,0.0648,0.002
Poisson,45.94,0.991,0.0757,0.0019
Poisson,46.09,0.9916,0.076,0.0019
Poisson,45.19,0.9925,0.0681,0.0019
Poisson,47.99,0.9902,0.0429,0.0019
Poisson,46.88,0.9927,0.0666,0.0019
Poisson,46.44,0.9915,0.0763,0.0019
Poisson,46.15,0.9942,0.0743,0.0019
Poisson,47.32,0.9896,0.0537,0.0019
Poisson,46.41,0.9942,0.0711,0.0019
Poisson,47.08,0.9893,0.0562,0.0019
Poisson,46.85,0.9929,0.0729,0.0019
Poisson,45.99,0.9934,0.0649,0.0019
Poisson,46.44,0.9918,0.0771,0.0019
Poisson,47.7,0.9927,0.0575,0.0019
Poisson,46.04,0.9916,0.0762,0.0019
Poisson,45.95,0.9942,0.0868,0.0019
Poisson,48.25,0.9934,0.0533,0.0019
Poisson,47.6,0.9936,0.0378,0.0019
Poisson,46.28,0.994,0.0705,0.0019
Poisson,46.47,0.9925,0.0669,0.0019
Poisson,45.91,0.9939,0.0874,0.0019
Poisson,45.24,0.9941,0.0852,0.0019
Poisson,48.2,0.9932,0.0517,0.0019
Poisson,47.33,0.992,0.0639,0.0019
Poisson,45.19,0.9925,0.0779,0.0019
Poisson,46.61,0.9928,0.0784,0.0019
Poisson,48.59,0.9916,0.0362,0.0019
Poisson,46.52,0.9904,0.0631,0.0019
Poisson,45.77,0.9913,0.0777,0.0019
Poisson,47.98,0.9929,0.0642,0.0019
Poisson,46.22,0.9937,0.0714,0.0019
Poisson,46.34,0.991,0.0767,0.0019
Poisson,45.05,0.9925,0.079,0.0019
Poisson,45.83,0.9917,0.0865,0.0019
Poisson,45.8,0.9905,0.0776,0.0018
Poisson,47.28,0.9917,0.0633,0.0019
Poisson,45.92,0.9936,0.0794,0.0019
Poisson,46.39,0.9932,0.0719,0.0019
Poisson,45.21,0.9941,0.0873,0.0019
SaltPepper,43.77,0.9994,0.0808,0.002
SaltPepper,43.77,0.9993,0.0791,0.0018
SaltPepper,43.79,0.9994,0.0796,0.0018
SaltPepper,43.72,0.9993,0.083,0.0018
SaltPepper,43.38,0.9993,0.0852,0.0018
SaltPepper,43.76,0.9994,0.082,0.0018
SaltPepper,44.16,0.9994,0.0782,0.0018
SaltPepper,43.72,0.9995,0.0795,0.0018
SaltPepper,43.22,0.9991,0.0818,0.0018
SaltPepper,43.88,0.9992,0.0909,0.0018
SaltPepper,44.44,0.9994,0.0818,0.0019
SaltPepper,44.08,0.9994,0.0816,0.0019
SaltPepper,43.71,0.9993,0.0807,0.0018
SaltPepper,42.79,0.9992,0.0863,0.0018
SaltPepper,43.66,0.9993,0.0836,0.0018
SaltPepper,43.41,0.9992,0.0799,0.0018
SaltPepper,43.18,0.9993,0.0793,0.0018
SaltPepper,44.01,0.9993,0.0849,0.0018
SaltPepper,43.34,0.9994,0.0883,0.0018
SaltPepper,43.63,0.9994,0.0816,0.0018
SaltPepper,43.48,0.9993,0.0825,0.0018
SaltPepper,43.81,0.9993,0.0875,0.0018
SaltPepper,44.02,0.9993,0.0862,0.002
SaltPepper,43.95,0.9994,0.0838,0.0018
SaltPepper,44.34,0.9994,0.0839,0.0018
SaltPepper,42.53,0.9991,0.0854,0.0018
SaltPepper,44.54,0.9994,0.0821,0.0018
SaltPepper,44.02,0.9994,0.0845,0.0018
SaltPepper,43.32,0.9993,0.0831,0.0018
SaltPepper,43.45,0.9993,0.0857,0.0018
SaltPepper,43.37,0.9993,0.0863,0.0018
SaltPepper,43.59,0.9994,0.0803,0.0018
SaltPepper,43.27,0.9994,0.0804,0.0018
SaltPepper,43.68,0.9993,0.0816,0.0018
SaltPepper,43.99,0.9993,0.087,0.0018
SaltPepper,43.9,0.9994,0.0803,0.0018
SaltPepper,43.6,0.9993,0.0836,0.0018
SaltPepper,43.34,0.9994,0.0849,0.0018
SaltPepper,43.73,0.9994,0.0809,0.0018
SaltPepper,43.86,0.9993,0.0868,0.0018
SaltPepper,44.12,0.9994,0.0823,0.0018
SaltPepper,43.72,0.9994,0.0809,0.0019
SaltPepper,43.2,0.9993,0.0821,0.0019
SaltPepper,43.89,0.9992,0.0862,0.0018
SaltPepper,44.43,0.9994,0.0847,0.0018
SaltPepper,42.63,0.9992,0.0854,0.0018
SaltPepper,43.46,0.9993,0.0873,0.0018
SaltPepper,43.28,0.9992,0.0787,0.0018
SaltPepper,43.6,0.9993,0.079,0.0018
SaltPepper,44.5,0.9992,0.0787,0.0018
SaltPepper,43.72,0.9994,0.0816,0.0018
SaltPepper,44.14,0.9995,0.0824,0.0019
SaltPepper,43.1,0.9993,0.08,0.0018
SaltPepper,42.14,0.9992,0.0782,0.0018
SaltPepper,43.88,0.9993,0.09,0.0018
SaltPepper,43.47,0.9994,0.0843,0.0018
SaltPepper,44.22,0.9993,0.0854,0.0018
SaltPepper,43.0,0.999,0.0828,0.0018
SaltPepper,43.6,0.9994,0.0802,0.0018
SaltPepper,43.69,0.9994,0.0806,0.0018
SaltPepper,42.8,0.9992,0.0802,0.0018
SaltPepper,44.01,0.9993,0.0848,0.0018
SaltPepper,43.85,0.9994,0.0777,0.0018
SaltPepper,44.51,0.9994,0.0792,0.0018
SaltPepper,43.83,0.9994,0.0828,0.0018
