Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g13_c02.avi,Poisson,44.31,0.993,0.0944,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g17_c02.avi,Poisson,43.87,0.9924,0.0964,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g24_c02.avi,Poisson,41.95,0.9891,0.0843,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g04_c04.avi,Poisson,44.88,0.9903,0.0841,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g18_c03.avi,Poisson,43.86,0.9904,0.0957,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g03_c05.avi,Poisson,43.99,0.9903,0.1007,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g23_c04.avi,Poisson,44.8,0.9929,0.0862,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g03_c03.avi,Poisson,43.62,0.9903,0.1039,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g03_c06.avi,Poisson,44.0,0.9902,0.102,0.0078
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g15_c02.avi,Poisson,43.95,0.9918,0.0978,0.0078
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g04_c03.avi,Poisson,43.62,0.9905,0.0926,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g07_c04.avi,Poisson,45.31,0.9896,0.0865,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g05_c03.avi,Poisson,42.71,0.9902,0.105,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g25_c06.avi,Poisson,45.01,0.9898,0.0966,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g10_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g10_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g10_c05.avi,Poisson,43.27,0.9917,0.099,0.0078
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g01_c03.avi,Poisson,44.45,0.9929,0.0953,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g18_c04.avi,Poisson,43.99,0.9909,0.0947,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g05_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g05_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g05_c02.avi,Poisson,44.28,0.9916,0.0992,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g02_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g02_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g02_c03.avi,Poisson,44.63,0.9912,0.0988,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g25_c05.avi,Poisson,44.76,0.9893,0.0945,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g17_c01.avi,Poisson,44.09,0.9924,0.0976,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g11_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g11_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g11_c02.avi,Poisson,43.78,0.991,0.0994,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g06_c03.avi,Poisson,44.51,0.9918,0.0957,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g12_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g12_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g12_c01.avi,Poisson,44.35,0.9958,0.081,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g06_c02.avi,Poisson,44.86,0.9911,0.0976,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g21_c03.avi,Poisson,44.13,0.9902,0.0993,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g09_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g09_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g09_c01.avi,Poisson,44.15,0.9931,0.0956,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g24_c03.avi,Poisson,42.32,0.9896,0.0854,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g21_c05.avi,Poisson,43.52,0.9898,0.0977,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g16_c03.avi,Poisson,43.86,0.9904,0.0804,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g17_c04.avi,Poisson,42.75,0.9932,0.0992,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g03_c02.avi,Poisson,43.39,0.9899,0.1036,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g06_c04.avi,Poisson,44.07,0.989,0.0983,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g21_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g21_c02.avi,Poisson,43.82,0.9904,0.1001,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g10_c03.avi,Poisson,43.12,0.9914,0.1017,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g15_c03.avi,Poisson,44.73,0.9921,0.0938,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g11_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g11_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g11_c04.avi,Poisson,45.53,0.9906,0.0835,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g20_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g20_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g20_c01.avi,Poisson,43.84,0.9907,0.1017,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g06_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g06_c01.avi,Poisson,44.4,0.989,0.0951,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g23_c03.avi,Poisson,45.32,0.9916,0.0875,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g17_c03.avi,Poisson,45.58,0.9925,0.089,0.0077
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g14_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g14_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g14_c04.avi,Poisson,44.47,0.9918,0.0945,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g25_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g25_c02.avi,Poisson,45.66,0.9913,0.0864,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g03_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g03_c01.avi,Poisson,43.61,0.9903,0.1031,0.0079
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g16_c04.avi,Poisson,44.99,0.9939,0.0929,0.0077
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g16_c02.avi,Poisson,44.71,0.9916,0.0955,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g15_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g15_c04.avi,Poisson,45.1,0.9938,0.0899,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g07_c03.avi,Poisson,42.33,0.9893,0.0845,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g14_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g14_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g14_c02.avi,Poisson,44.22,0.9909,0.1004,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g23_c01.avi,Poisson,45.25,0.9921,0.0869,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g08_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g08_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g08_c01.avi,Poisson,44.76,0.9931,0.0983,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g18_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g18_c01.avi,Poisson,43.77,0.9903,0.1004,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g01_c04.avi,Poisson,44.66,0.9933,0.0995,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g08_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g08_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g08_c02.avi,Poisson,44.63,0.9914,0.0978,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g22_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/StillRings/v_StillRings_g22_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/StillRings/denoised_v_StillRings_g22_c04.avi,Poisson,43.65,0.991,0.1033,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g12_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g12_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g12_c05.avi,Poisson,43.35,0.994,0.0924,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g13_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g13_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g13_c04.avi,Poisson,43.9,0.9877,0.1008,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g05_c03.avi,Poisson,43.11,0.9928,0.1034,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g07_c04.avi,Poisson,45.67,0.9947,0.0863,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g16_c02.avi,Poisson,43.13,0.9906,0.1037,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g17_c02.avi,Poisson,43.54,0.9934,0.0931,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g07_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g07_c03.avi,Poisson,45.56,0.995,0.0873,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g19_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g19_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g19_c03.avi,Poisson,43.56,0.9932,0.0929,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g16_c03.avi,Poisson,42.01,0.9944,0.1006,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g25_c04.avi,Poisson,42.95,0.9923,0.0946,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g06_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/SumoWrestling/v_SumoWrestling_g06_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/SumoWrestling/denoised_v_SumoWrestling_g06_c06.avi,Poisson,44.27,0.9938,0.0945,0.0073
