Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g09_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g09_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g09_c02.avi,Poisson,45.69,0.9905,0.0743,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g12_c03.avi,Poisson,47.48,0.9924,0.0676,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g16_c02.avi,Poisson,46.11,0.9948,0.0725,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g17_c04.avi,Poisson,43.3,0.9897,0.0887,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g25_c04.avi,Poisson,43.98,0.9922,0.0926,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g04_c03.avi,Poisson,46.53,0.9921,0.0725,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g16_c04.avi,Poisson,46.11,0.9949,0.0729,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g20_c07.avi,Poisson,43.65,0.9876,0.0907,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g17_c03.avi,Poisson,43.27,0.9898,0.0894,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g13_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g13_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g13_c01.avi,Poisson,44.08,0.9896,0.0915,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g01_c04.avi,Poisson,45.64,0.992,0.068,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g20_c06.avi,Poisson,43.72,0.9873,0.09,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g17_c01.avi,Poisson,43.25,0.9896,0.0894,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g24_c04.avi,Poisson,44.35,0.9928,0.0832,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g11_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g11_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g11_c01.avi,Poisson,47.7,0.9932,0.0602,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g12_c04.avi,Poisson,47.49,0.9925,0.0684,0.01
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g10_c03.avi,Poisson,44.47,0.9926,0.0851,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g07_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g07_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g07_c02.avi,Poisson,42.93,0.9874,0.0943,0.0077
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g07_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g07_c04.avi,Poisson,44.83,0.9855,0.0856,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g19_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g19_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g19_c02.avi,Poisson,44.29,0.9877,0.0832,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g22_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g22_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g22_c05.avi,Poisson,44.82,0.9917,0.0878,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g02_c01.avi,Poisson,42.94,0.9916,0.0988,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g14_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g14_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g14_c01.avi,Poisson,44.62,0.9911,0.085,0.0072
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g21_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g21_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g21_c01.avi,Poisson,45.66,0.9928,0.0857,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g22_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g22_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g22_c04.avi,Poisson,44.96,0.9918,0.0869,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g24_c02.avi,Poisson,44.45,0.9926,0.0837,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g12_c06.avi,Poisson,47.48,0.9925,0.0682,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g13_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g13_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g13_c03.avi,Poisson,43.36,0.9869,0.0954,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g18_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g18_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g18_c01.avi,Poisson,46.33,0.9934,0.0743,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g05_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g05_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g05_c01.avi,Poisson,44.45,0.9918,0.0877,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g08_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g08_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g08_c04.avi,Poisson,43.96,0.9923,0.0921,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g20_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g20_c02.avi,Poisson,43.83,0.9875,0.0903,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g01_c03.avi,Poisson,45.68,0.9921,0.0684,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g14_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g14_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g14_c03.avi,Poisson,44.7,0.9907,0.0819,0.0085
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g23_c05.avi,Poisson,45.57,0.9925,0.0614,0.0077
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g16_c01.avi,Poisson,46.02,0.9948,0.0732,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g04_c04.avi,Poisson,46.18,0.9914,0.0737,0.0077
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g23_c01.avi,Poisson,46.75,0.9925,0.0627,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g09_c03.avi,Poisson,45.68,0.9904,0.075,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g11_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g11_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g11_c05.avi,Poisson,47.21,0.993,0.0682,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g24_c03.avi,Poisson,44.36,0.9927,0.0837,0.0075
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g02_c04.avi,Poisson,43.17,0.9911,0.0956,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g15_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g15_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g15_c05.avi,Poisson,45.65,0.9924,0.0763,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g08_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g08_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g08_c05.avi,Poisson,43.94,0.9922,0.0934,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g19_c04.avi,Poisson,44.37,0.9878,0.082,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g02_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g02_c02.avi,Poisson,43.05,0.9914,0.0972,0.0084
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g06_c02.avi,Poisson,44.73,0.9915,0.0875,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g16_c03.avi,Poisson,46.1,0.9948,0.073,0.0074
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g23_c02.avi,Poisson,46.65,0.9925,0.063,0.0076
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g03_c03.avi,Poisson,44.62,0.9934,0.0779,0.0078
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g12_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g12_c05.avi,Poisson,47.51,0.9925,0.068,0.0073
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g21_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Poisson/HandstandPushups/v_HandStandPushups_g21_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Poisson/HandstandPushups/denoised_v_HandStandPushups_g21_c04.avi,Poisson,45.68,0.9931,0.0872,0.0084
