Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g23_c01.avi,Speckle,29.77,0.7811,0.4936,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g02_c04.avi,Speckle,28.27,0.7124,0.5136,0.0085
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g05_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g05_c03.avi,Speckle,28.34,0.7316,0.5286,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g20_c01.avi,Speckle,27.95,0.5902,0.6565,0.0092
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g03_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g03_c03.avi,Speckle,26.55,0.5966,0.5689,0.0088
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g21_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g21_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g21_c03.avi,Speckle,29.43,0.7184,0.5263,0.0083
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g02_c02.avi,Speckle,25.17,0.5908,0.6091,0.0089
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g17_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g17_c02.avi,Speckle,28.27,0.7583,0.5199,0.0081
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g03_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g03_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g03_c02.avi,Speckle,27.91,0.7636,0.503,0.0083
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g12_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g12_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g12_c07.avi,Speckle,28.88,0.6927,0.5286,0.0083
