Video Path,Elapsed Time (ms),Average Frame Time (ms)
./output/UCF-101-SaltPepper/PizzaTossing/v_PizzaTossing_g18_c01.avi,22845.558404922485,209.846885116012
./output/UCF-101-SaltPepper/PlayingFlute/v_PlayingFlute_g21_c03.avi,74005.20896911621,208.0743306119677
./output/UCF-101-SaltPepper/TennisSwing/v_TennisSwing_g17_c03.avi,57717.14425086975,207.14511373917833
./output/UCF-101-SaltPepper/Mixing/v_Mixing_g02_c05.avi,30934.78226661682,208.23150550996934
./output/UCF-101-SaltPepper/TrampolineJumping/v_TrampolineJumping_g14_c02.avi,47702.38542556763,207.73178000637537
./output/UCF-101-SaltPepper/Rowing/v_Rowing_g20_c04.avi,64110.7120513916,209.084667411505
./output/UCF-101-SaltPepper/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi,27964.359521865845,210.98143223560217
./output/UCF-101-SaltPepper/LongJump/v_LongJump_g25_c03.avi,36948.20022583008,208.06049088300284
./output/UCF-101-SaltPepper/PlayingDhol/v_PlayingDhol_g04_c04.avi,85583.56094360352,207.8586506437501
./output/UCF-101-SaltPepper/SoccerJuggling/v_SoccerJuggling_g23_c02.avi,50211.273193359375,208.65418712298074
./output/UCF-101-SaltPepper/Surfing/v_Surfing_g20_c06.avi,54042.888879776,208.17144957288352
./output/UCF-101-SaltPepper/PlayingViolin/v_PlayingViolin_g13_c03.avi,36019.7958946228,208.67193576901457
./output/UCF-101-SaltPepper/ThrowDiscus/v_ThrowDiscus_g08_c03.avi,24111.435413360596,208.69230602098548
./output/UCF-101-SaltPepper/SkateBoarding/v_SkateBoarding_g08_c05.avi,22541.133165359497,207.70289500554404
./output/UCF-101-SaltPepper/Fencing/v_Fencing_g03_c04.avi,19651.0009765625,207.87887877606332
./output/UCF-101-SaltPepper/Hammering/v_Hammering_g19_c04.avi,18616.9171333313,207.9846698246645
./output/UCF-101-SaltPepper/CliffDiving/v_CliffDiving_g03_c01.avi,19213.04678916931,207.67569023629895
./output/UCF-101-SaltPepper/Swing/v_Swing_g21_c05.avi,41911.66138648987,207.89540229152092
./output/UCF-101-SaltPepper/PlayingSitar/v_PlayingSitar_g23_c06.avi,87531.8865776062,208.5290319310737
./output/UCF-101-SaltPepper/BlowDryHair/v_BlowDryHair_g03_c01.avi,49408.78701210022,207.9486384170468
./output/UCF-101-SaltPepper/VolleyballSpiking/v_VolleyballSpiking_g07_c05.avi,18005.87749481201,208.21745173875675
./output/UCF-101-SaltPepper/Punch/v_Punch_g16_c05.avi,62550.92740058899,208.0765676498413
./output/UCF-101-SaltPepper/HighJump/v_HighJump_g08_c02.avi,24446.82264328003,207.99280639387604
./output/UCF-101-SaltPepper/PlayingTabla/v_PlayingTabla_g11_c03.avi,59425.27365684509,208.03688534519128
./output/UCF-101-SaltPepper/BaseballPitch/v_BaseballPitch_g11_c01.avi,21682.082414627075,207.48351170466498
./output/UCF-101-SaltPepper/PullUps/v_PullUps_g10_c02.avi,35998.865365982056,207.39829333531375
./output/UCF-101-SaltPepper/PlayingDaf/v_PlayingDaf_g06_c03.avi,66605.63564300537,208.32940777267407
./output/UCF-101-SaltPepper/HandstandWalking/v_HandstandWalking_g19_c04.avi,55630.099058151245,208.63940841273256
./output/UCF-101-SaltPepper/ParallelBars/v_ParallelBars_g15_c02.avi,30352.060317993164,208.59041871695683
./output/UCF-101-SaltPepper/Diving/v_Diving_g08_c05.avi,32342.798709869385,207.88429937055034
./output/UCF-101-SaltPepper/SalsaSpin/v_SalsaSpin_g06_c05.avi,34766.33596420288,207.50885809253077
./output/UCF-101-SaltPepper/UnevenBars/v_UnevenBars_g16_c04.avi,62665.63630104065,208.40303977330527
./output/UCF-101-SaltPepper/JavelinThrow/v_JavelinThrow_g14_c03.avi,10712.716341018677,208.09130107655244
./output/UCF-101-SaltPepper/Haircut/v_Haircut_g19_c03.avi,53507.01451301575,208.53652153164148
./output/UCF-101-SaltPepper/ApplyLipstick/v_ApplyLipstick_g21_c03.avi,29938.43960762024,208.5452096445577
./output/UCF-101-SaltPepper/PlayingCello/v_PlayingCello_g22_c01.avi,53618.80040168762,208.11393103247022
./output/UCF-101-SaltPepper/Nunchucks/v_Nunchucks_g01_c02.avi,54361.93037033081,207.8095596868873
./output/UCF-101-SaltPepper/CleanAndJerk/v_CleanAndJerk_g25_c03.avi,43330.28316497803,207.707017660141
./output/UCF-101-SaltPepper/HandstandPushups/v_HandStandPushups_g03_c04.avi,36560.33945083618,208.2757064274379
./output/UCF-101-SaltPepper/CuttingInKitchen/v_CuttingInKitchen_g14_c04.avi,20543.318510055542,208.53081041452836
./output/UCF-101-SaltPepper/BoxingPunchingBag/v_BoxingPunchingBag_g01_c06.avi,34181.85377120972,207.71204843753722
./output/UCF-101-SaltPepper/PushUps/v_PushUps_g04_c01.avi,19006.240367889404,207.66176758231697
./output/UCF-101-SaltPepper/PommelHorse/v_PommelHorse_g19_c03.avi,59990.861892700195,207.82802999019623
./output/UCF-101-SaltPepper/BodyWeightSquats/v_BodyWeightSquats_g24_c01.avi,47981.284618377686,208.10103312782618
./output/UCF-101-SaltPepper/FieldHockeyPenalty/v_FieldHockeyPenalty_g17_c04.avi,17340.559244155884,207.62325482196118
./output/UCF-101-SaltPepper/Typing/v_Typing_g24_c03.avi,60123.71063232422,208.28514960077075
./output/UCF-101-SaltPepper/FloorGymnastics/v_FloorGymnastics_g10_c05.avi,26393.017292022705,208.58123945811437
./output/UCF-101-SaltPepper/MoppingFloor/v_MoppingFloor_g05_c02.avi,60444.95892524719,207.9505649106256
./output/UCF-101-SaltPepper/Bowling/v_Bowling_g13_c05.avi,22367.85840988159,208.01358802296292
./output/UCF-101-SaltPepper/HorseRace/v_HorseRace_g14_c03.avi,47862.24436759949,208.44614974275947
./output/UCF-101-SaltPepper/Biking/v_Biking_g21_c03.avi,25461.567878723145,207.7871326540337
./output/UCF-101-SaltPepper/HeadMassage/v_HeadMassage_g04_c02.avi,35062.782287597656,207.98900723457336
./output/UCF-101-SaltPepper/PlayingGuitar/v_PlayingGuitar_g25_c03.avi,52254.117488861084,208.46126651763916
./output/UCF-101-SaltPepper/BabyCrawling/v_BabyCrawling_g20_c01.avi,54592.32950210571,208.6441480336975
./output/UCF-101-SaltPepper/PlayingPiano/v_PlayingPiano_g18_c03.avi,50689.348220825195,208.88729233387087
./output/UCF-101-SaltPepper/CricketBowling/v_CricketBowling_g07_c01.avi,13658.283948898315,208.53012525118314
./output/UCF-101-SaltPepper/BalanceBeam/v_BalanceBeam_g04_c01.avi,25197.648525238037,209.0534726778666
./output/UCF-101-SaltPepper/TaiChi/v_TaiChi_g07_c03.avi,35668.23077201843,207.88078001368115
./output/UCF-101-SaltPepper/Basketball/v_Basketball_g02_c03.avi,23387.330055236816,207.7711352280208
./output/UCF-101-SaltPepper/Archery/v_Archery_g02_c07.avi,34571.53034210205,207.5953009616898
./output/UCF-101-SaltPepper/WritingOnBoard/v_WritingOnBoard_g17_c01.avi,38000.367641448975,208.1088390979138
./output/UCF-101-SaltPepper/MilitaryParade/v_MilitaryParade_g25_c06.avi,25721.46487236023,208.15332730611166
./output/UCF-101-SaltPepper/Rafting/v_Rafting_g19_c04.avi,49190.2437210083,208.7567278679381
./output/UCF-101-SaltPepper/IceDancing/v_IceDancing_g02_c02.avi,52595.06130218506,208.19529181434996
./output/UCF-101-SaltPepper/BrushingTeeth/v_BrushingTeeth_g25_c03.avi,45973.02484512329,208.38237567381427
./output/UCF-101-SaltPepper/PoleVault/v_PoleVault_g06_c05.avi,54205.49702644348,207.97305198816153
./output/UCF-101-SaltPepper/RockClimbingIndoor/v_RockClimbingIndoor_g11_c03.avi,34928.24053764343,208.48187714993597
./output/UCF-101-SaltPepper/BenchPress/v_BenchPress_g17_c02.avi,14258.524179458618,208.1318076919107
./output/UCF-101-SaltPepper/JugglingBalls/v_JugglingBalls_g22_c06.avi,52876.99246406555,207.6340791747326
./output/UCF-101-SaltPepper/HorseRiding/v_HorseRiding_g20_c04.avi,34026.2770652771,207.9881085939934
./output/UCF-101-SaltPepper/StillRings/v_StillRings_g13_c01.avi,70337.95762062073,208.29008311829156
./output/UCF-101-SaltPepper/FrontCrawl/v_FrontCrawl_g19_c04.avi,18849.96795654297,208.1568029191759
./output/UCF-101-SaltPepper/JumpRope/v_JumpRope_g10_c03.avi,126270.9972858429,208.7511783404066
./output/UCF-101-SaltPepper/Billiards/v_Billiards_g14_c06.avi,60961.421728134155,207.58631286360705
./output/UCF-101-SaltPepper/Knitting/v_Knitting_g03_c05.avi,44261.16871833801,208.13766515479898
./output/UCF-101-SaltPepper/RopeClimbing/v_RopeClimbing_g19_c02.avi,35698.482513427734,208.03501034340664
./output/UCF-101-SaltPepper/JumpingJack/v_JumpingJack_g13_c05.avi,20226.638555526733,207.3657512664795
./output/UCF-101-SaltPepper/GolfSwing/v_GolfSwing_g17_c02.avi,26146.94857597351,208.28084564208984
./output/UCF-101-SaltPepper/WallPushups/v_WallPushups_g17_c02.avi,27234.748601913452,208.56370742504413
./output/UCF-101-SaltPepper/BoxingSpeedBag/v_BoxingSpeedBag_g19_c04.avi,26326.338052749634,208.01738141075012
./output/UCF-101-SaltPepper/SoccerPenalty/v_SoccerPenalty_g24_c05.avi,18251.296281814575,208.54632881866104
./output/UCF-101-SaltPepper/Lunges/v_Lunges_g09_c03.avi,42721.60625457764,207.78534237931413
./output/UCF-101-SaltPepper/BandMarching/v_BandMarching_g18_c02.avi,44584.35273170471,207.74433100334952
./output/UCF-101-SaltPepper/WalkingWithDog/v_WalkingWithDog_g18_c03.avi,50002.2759437561,207.80655841032663
./output/UCF-101-SaltPepper/Skiing/v_Skiing_g10_c01.avi,32409.480333328247,208.34483485068046
./output/UCF-101-SaltPepper/TableTennisShot/v_TableTennisShot_g09_c03.avi,16129.857301712036,208.19832752277324
./output/UCF-101-SaltPepper/FrisbeeCatch/v_FrisbeeCatch_g01_c02.avi,13427.133083343506,208.1199288368225
./output/UCF-101-SaltPepper/Skijet/v_Skijet_g08_c03.avi,43690.5882358551,208.48339824585253
./output/UCF-101-SaltPepper/BlowingCandles/v_BlowingCandles_g19_c03.avi,24195.741415023804,209.40582233926526
./output/UCF-101-SaltPepper/SumoWrestling/v_SumoWrestling_g07_c02.avi,54645.62940597534,208.85236053174484
./output/UCF-101-SaltPepper/Kayaking/v_Kayaking_g08_c05.avi,32567.05641746521,208.01041982112787
./output/UCF-101-SaltPepper/Drumming/v_Drumming_g14_c01.avi,54122.2984790802,209.2477415883264
./output/UCF-101-SaltPepper/SkyDiving/v_SkyDiving_g06_c04.avi,32087.955713272095,207.6103873067088
./output/UCF-101-SaltPepper/BasketballDunk/v_BasketballDunk_g03_c04.avi,16968.83773803711,208.1625814791079
./output/UCF-101-SaltPepper/CricketShot/v_CricketShot_g06_c06.avi,35296.693086624146,208.1494133853348
./output/UCF-101-SaltPepper/HulaHoop/v_HulaHoop_g10_c02.avi,21087.549448013306,207.73995512782938
./output/UCF-101-SaltPepper/HammerThrow/v_HammerThrow_g10_c04.avi,49422.71947860718,207.99181431154662
./output/UCF-101-SaltPepper/BreastStroke/v_BreastStroke_g08_c04.avi,41607.001066207886,208.47897074330393
./output/UCF-101-SaltPepper/YoYo/v_YoYo_g09_c04.avi,36850.30651092529,207.5173491138523
./output/UCF-101-SaltPepper/Shotput/v_Shotput_g08_c06.avi,21115.909576416016,207.94901753416156
./output/UCF-101-SaltPepper/ShavingBeard/v_ShavingBeard_g06_c05.avi,74847.32055664062,208.04577285532832
./output/UCF-101-Speckle/PizzaTossing/v_PizzaTossing_g18_c01.avi,22502.182006835938,207.3680559794108
./output/UCF-101-Speckle/PlayingFlute/v_PlayingFlute_g21_c03.avi,73626.54948234558,206.97231359884773
./output/UCF-101-Speckle/TennisSwing/v_TennisSwing_g17_c03.avi,57619.343280792236,206.7776549634316
./output/UCF-101-Speckle/Mixing/v_Mixing_g02_c05.avi,30784.213542938232,207.24910497665405
./output/UCF-101-Speckle/TrampolineJumping/v_TrampolineJumping_g14_c02.avi,47564.41855430603,207.15962122621494
./output/UCF-101-Speckle/Rowing/v_Rowing_g20_c04.avi,63508.33868980408,207.08502975164674
./output/UCF-101-Speckle/ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi,27450.996160507202,207.13084213661426
./output/UCF-101-Speckle/LongJump/v_LongJump_g25_c03.avi,36886.5864276886,207.73005620234431
./output/UCF-101-Speckle/PlayingDhol/v_PlayingDhol_g04_c04.avi,85179.52132225037,206.89570816763995
./output/UCF-101-Speckle/SoccerJuggling/v_SoccerJuggling_g23_c02.avi,49909.08479690552,207.4261724948883
./output/UCF-101-Speckle/Surfing/v_Surfing_g20_c06.avi,53912.111043930054,207.65510949388894
./output/UCF-101-Speckle/PlayingViolin/v_PlayingViolin_g13_c03.avi,35552.69122123718,206.0305406880933
./output/UCF-101-Speckle/ThrowDiscus/v_ThrowDiscus_g08_c03.avi,23937.440395355225,207.23518703294837
./output/UCF-101-Speckle/SkateBoarding/v_SkateBoarding_g08_c05.avi,22494.722843170166,207.27494690153333
./output/UCF-101-Speckle/Fencing/v_Fencing_g03_c04.avi,19584.978103637695,207.2499914372221
./output/UCF-101-Speckle/Hammering/v_Hammering_g19_c04.avi,18502.750873565674,206.73100332195838
./output/UCF-101-Speckle/CliffDiving/v_CliffDiving_g03_c01.avi,19196.595907211304,207.5191451155621
./output/UCF-101-Speckle/Swing/v_Swing_g21_c05.avi,41838.730573654175,207.5356820329505
./output/UCF-101-Speckle/PlayingSitar/v_PlayingSitar_g23_c06.avi,87091.46189689636,207.5068364564445
./output/UCF-101-Speckle/BlowDryHair/v_BlowDryHair_g03_c01.avi,49319.29016113281,207.5646396427718
./output/UCF-101-Speckle/VolleyballSpiking/v_VolleyballSpiking_g07_c05.avi,17866.166591644287,206.54626225316247
./output/UCF-101-Speckle/Punch/v_Punch_g16_c05.avi,62325.336933135986,207.30790615081787
./output/UCF-101-Speckle/HighJump/v_HighJump_g08_c02.avi,24282.87959098816,206.62376411959656
./output/UCF-101-Speckle/PlayingTabla/v_PlayingTabla_g11_c03.avi,59240.57722091675,207.40627656903183
./output/UCF-101-Speckle/BaseballPitch/v_BaseballPitch_g11_c01.avi,21616.358280181885,206.77938369604257
./output/UCF-101-Speckle/PullUps/v_PullUps_g10_c02.avi,35956.14743232727,207.1604466851736
./output/UCF-101-Speckle/PlayingDaf/v_PlayingDaf_g06_c03.avi,66224.30610656738,207.1670035957169
./output/UCF-101-Speckle/HandstandWalking/v_HandstandWalking_g19_c04.avi,55233.197927474976,207.16538465112671
./output/UCF-101-Speckle/ParallelBars/v_ParallelBars_g15_c02.avi,30119.638204574585,206.95431314665694
./output/UCF-101-Speckle/Diving/v_Diving_g08_c05.avi,32267.221450805664,207.43613243103027
./output/UCF-101-Speckle/SalsaSpin/v_SalsaSpin_g06_c05.avi,34724.87378120422,207.23902965020278
./output/UCF-101-Speckle/UnevenBars/v_UnevenBars_g16_c04.avi,62333.18853378296,207.32759873072305
./output/UCF-101-Speckle/JavelinThrow/v_JavelinThrow_g14_c03.avi,10631.630659103394,206.68975979674096
./output/UCF-101-Speckle/Haircut/v_Haircut_g19_c03.avi,53373.39282035828,208.0215960741043
./output/UCF-101-Speckle/ApplyLipstick/v_ApplyLipstick_g21_c03.avi,29701.313972473145,206.99681268705353
./output/UCF-101-Speckle/PlayingCello/v_PlayingCello_g22_c01.avi,53346.44103050232,207.0904974807561
./output/UCF-101-Speckle/Nunchucks/v_Nunchucks_g01_c02.avi,54220.221519470215,207.2820837013566
./output/UCF-101-Speckle/CleanAndJerk/v_CleanAndJerk_g25_c03.avi,43275.416135787964,207.4674883714089
./output/UCF-101-Speckle/HandstandPushups/v_HandStandPushups_g03_c04.avi,36338.12499046326,207.02223641531808
./output/UCF-101-Speckle/CuttingInKitchen/v_CuttingInKitchen_g14_c04.avi,20399.486780166626,207.1421341020234
./output/UCF-101-Speckle/BoxingPunchingBag/v_BoxingPunchingBag_g01_c06.avi,34073.702573776245,207.11589004935288
./output/UCF-101-Speckle/PushUps/v_PushUps_g04_c01.avi,18914.238691329956,206.74385081280718
./output/UCF-101-Speckle/PommelHorse/v_PommelHorse_g19_c03.avi,59888.33737373352,207.5140898426374
./output/UCF-101-Speckle/BodyWeightSquats/v_BodyWeightSquats_g24_c01.avi,47848.196029663086,207.53865863965905
./output/UCF-101-Speckle/FieldHockeyPenalty/v_FieldHockeyPenalty_g17_c04.avi,17304.009199142456,207.33651770166603
./output/UCF-101-Speckle/Typing/v_Typing_g24_c03.avi,59807.929039001465,207.24026444885465
./output/UCF-101-Speckle/FloorGymnastics/v_FloorGymnastics_g10_c05.avi,26126.283645629883,206.5691172130524
./output/UCF-101-Speckle/MoppingFloor/v_MoppingFloor_g05_c02.avi,60291.77951812744,207.4451939813022
./output/UCF-101-Speckle/Bowling/v_Bowling_g13_c05.avi,22252.07233428955,207.05377052877552
./output/UCF-101-Speckle/HorseRace/v_HorseRace_g14_c03.avi,47366.14227294922,206.3457538987872
./output/UCF-101-Speckle/Biking/v_Biking_g21_c03.avi,25414.36457633972,207.4885739654791
./output/UCF-101-Speckle/HeadMassage/v_HeadMassage_g04_c02.avi,34978.82127761841,207.56596752575464
./output/UCF-101-Speckle/PlayingGuitar/v_PlayingGuitar_g25_c03.avi,51889.95909690857,207.09401988983154
./output/UCF-101-Speckle/BabyCrawling/v_BabyCrawling_g20_c01.avi,54242.65217781067,207.37295589227787
./output/UCF-101-Speckle/PlayingPiano/v_PlayingPiano_g18_c03.avi,49945.85037231445,205.9197859330611
./output/UCF-101-Speckle/CricketBowling/v_CricketBowling_g07_c01.avi,13561.198711395264,207.21286626962515
./output/UCF-101-Speckle/BalanceBeam/v_BalanceBeam_g04_c01.avi,24934.070348739624,206.92187349001566
./output/UCF-101-Speckle/TaiChi/v_TaiChi_g07_c03.avi,35487.210750579834,206.89883287887127
./output/UCF-101-Speckle/Basketball/v_Basketball_g02_c03.avi,23323.989868164062,207.37761897700173
./output/UCF-101-Speckle/Archery/v_Archery_g02_c07.avi,34513.81206512451,207.26753573819815
./output/UCF-101-Speckle/WritingOnBoard/v_WritingOnBoard_g17_c01.avi,37771.125078201294,206.93687685243376
./output/UCF-101-Speckle/MilitaryParade/v_MilitaryParade_g25_c06.avi,25608.672380447388,207.39257626417208
./output/UCF-101-Speckle/Rafting/v_Rafting_g19_c04.avi,48720.773220062256,206.83339301576007
./output/UCF-101-Speckle/IceDancing/v_IceDancing_g02_c02.avi,52342.365980148315,207.2425986093188
./output/UCF-101-Speckle/BrushingTeeth/v_BrushingTeeth_g25_c03.avi,45686.01632118225,207.14494315060702
./output/UCF-101-Speckle/PoleVault/v_PoleVault_g06_c05.avi,54077.33702659607,207.52802720436682
./output/UCF-101-Speckle/RockClimbingIndoor/v_RockClimbingIndoor_g11_c03.avi,34787.37497329712,207.6755754961939
./output/UCF-101-Speckle/BenchPress/v_BenchPress_g17_c02.avi,14170.446157455444,207.04101113712088
./output/UCF-101-Speckle/JugglingBalls/v_JugglingBalls_g22_c06.avi,52503.21364402771,206.23868844640538
./output/UCF-101-Speckle/HorseRiding/v_HorseRiding_g20_c04.avi,33926.20539665222,207.4925387563881
./output/UCF-101-Speckle/StillRings/v_StillRings_g13_c01.avi,69685.65464019775,206.41028491962558
./output/UCF-101-Speckle/FrontCrawl/v_FrontCrawl_g19_c04.avi,18768.341064453125,207.4680725733439
./output/UCF-101-Speckle/JumpRope/v_JumpRope_g10_c03.avi,125126.33776664734,206.87130310677534
