Noise Type,Video Category,Video Name,Average PSNR,Average SSIM,Average VIF,Average Processing Time (ms),Frames Per Second (FPS)
SaltPepper,Hammering,v_Hammering_g19_c04.avi,29.196419850184743,0.5634565650058623,0.6412910832447952,178.28753289212003,5.6089171451213575
SaltPepper,Fencing,v_Fencing_g03_c04.avi,28.556766811063536,0.7839957279568971,0.6268635461939142,178.1366784521874,5.613667037518071
SaltPepper,SkateBoarding,v_SkateBoarding_g08_c05.avi,28.127783594748788,0.7653115881328953,0.6335359050167931,178.0905833950749,5.615120018904127
SaltPepper,PizzaTossing,v_PizzaTossing_g18_c01.avi,28.99685772846547,0.6075121413188284,0.6909347066172847,178.37676957801537,5.606111167758519
SaltPepper,ThrowDiscus,v_ThrowDiscus_g08_c03.avi,28.376976353254616,0.4781303223582371,0.6106842274251192,178.40750321097997,5.605145422709193
SaltPepper,ApplyEyeMakeup,v_ApplyEyeMakeup_g04_c02.avi,28.398604899505152,0.6430894175781293,0.5738275638132384,178.27802715879497,5.6092162109763795
SaltPepper,Mixing,v_Mixing_g02_c05.avi,28.714657758211647,0.695733466365047,0.6398690246246956,178.09978852400909,5.614829800121818
SaltPepper,PlayingViolin,v_PlayingViolin_g13_c03.avi,28.221240766878445,0.5848774381583354,0.6535829718029776,178.42480470967848,5.604601902897619
SaltPepper,LongJump,v_LongJump_g25_c03.avi,30.418564639070123,0.7826718245205426,0.673965024409321,178.07697845717607,5.615549009556448
SaltPepper,CliffDiving,v_CliffDiving_g03_c01.avi,29.99496960360472,0.7715036523283362,0.7777738921020342,178.11143139134282,5.6144627674279945
SaltPepper,VolleyballSpiking,v_VolleyballSpiking_g07_c05.avi,29.327912425769714,0.7524054966130778,0.5271033097145169,178.20166155349378,5.611619955068788
SaltPepper,TrampolineJumping,v_TrampolineJumping_g14_c02.avi,29.14340394342495,0.7054075264808117,0.7210839122663939,178.12655794568457,5.6139859857670755
SaltPepper,SoccerJuggling,v_SoccerJuggling_g23_c02.avi,31.49947520898832,0.7697278190277662,0.6593024536967278,178.05808981259665,5.616144714640511
SaltPepper,Surfing,v_Surfing_g20_c06.avi,29.86721076092086,0.8431172452065248,0.6397686982707167,178.03628012020155,5.6168327001937355
SaltPepper,HighJump,v_HighJump_g08_c02.avi,28.729495793933754,0.6211757029626049,0.6247998537161411,178.2751001863398,5.609308304719854
SaltPepper,TennisSwing,v_TennisSwing_g17_c03.avi,30.126700762062892,0.8109925791322595,0.654735614284337,178.02882108756964,5.617068033653469
