Noise Type,Video Category,Video Name,Average PSNR,Average SSIM,Average VIF,Average Processing Time (ms),Frames Per Second (FPS)
SaltPepper,Hammering,v_Hammering_g19_c04.avi,29.189034940292682,0.5763985408750649,0.6269418302546726,62.08680452925436,16.106482006636615
SaltPepper,Fencing,v_Fencing_g03_c04.avi,28.723758584482717,0.7965855737397944,0.6160821217171689,62.4466043837527,16.01368096581692
SaltPepper,PizzaTossing,v_PizzaTossing_g18_c01.avi,29.002122451553678,0.6365713582194735,0.6411408632993698,62.81061084182174,15.920876848632098
SaltPepper,SkateBoarding,v_SkateBoarding_g08_c05.avi,28.200149153128955,0.7682414199605988,0.6253441456291411,62.165037349418355,16.086212485953833
SaltPepper,ThrowDiscus,v_ThrowDiscus_g08_c03.avi,28.303476323217286,0.48561198833027935,0.5987778109052907,62.51350693080736,15.996542972814547
SaltPepper,ApplyEyeMakeup,v_ApplyEyeMakeup_g04_c02.avi,28.454415497888643,0.6503265993167262,0.5493986733031996,62.42074930306637,16.02031393671328
SaltPepper,Mixing,v_Mixing_g02_c05.avi,28.87580889433402,0.7104529233456779,0.5931701390324412,62.33390440811982,16.042633772026907
SaltPepper,PlayingViolin,v_PlayingViolin_g13_c03.avi,28.11973806164487,0.5976907497105365,0.6000451546075732,62.28884985280592,16.05423767436851
SaltPepper,CliffDiving,v_CliffDiving_g03_c01.avi,30.118212739706657,0.8166576754766028,0.7066584592280181,62.277236710424006,16.05723138696389
SaltPepper,LongJump,v_LongJump_g25_c03.avi,30.59257665433877,0.806370467053111,0.6342119540871873,62.55978918344961,15.98470859720469
SaltPepper,VolleyballSpiking,v_VolleyballSpiking_g07_c05.avi,29.3652291947229,0.7615767126068758,0.5140865971875745,62.33606782070426,16.04207700229466
SaltPepper,TrampolineJumping,v_TrampolineJumping_g14_c02.avi,29.290409643617966,0.7361031640082617,0.6939477501477737,62.312026211268,16.048266455170545
SaltPepper,SoccerJuggling,v_SoccerJuggling_g23_c02.avi,31.386395556617078,0.7827224790851918,0.5514975885550181,62.36912806828817,16.033573515812126
SaltPepper,Surfing,v_Surfing_g20_c06.avi,29.96524930228725,0.8496252754866189,0.6100524935483012,62.49309230495144,16.0017685653998
SaltPepper,HighJump,v_HighJump_g08_c02.avi,28.714924474661412,0.6345354098848364,0.5958238565004789,62.03420141823271,16.1201398121986
SaltPepper,TennisSwing,v_TennisSwing_g17_c03.avi,30.261233255647586,0.8267302346224595,0.6199143346693876,61.69868973519305,16.207799619277782
SaltPepper,BaseballPitch,v_BaseballPitch_g11_c01.avi,29.46939567723043,0.7795845525076955,0.6271989179345278,62.01354127663832,16.125510322641727
SaltPepper,Swing,v_Swing_g21_c05.avi,29.511640794001483,0.8019682390019758,0.6347233650103137,62.487892843597564,16.00310003256029
SaltPepper,Rowing,v_Rowing_g20_c04.avi,29.3109618851292,0.7472123080914536,0.6823854341226465,62.20356077929728,16.07625009680832
SaltPepper,JavelinThrow,v_JavelinThrow_g14_c03.avi,28.497402748117874,0.5943016376922108,0.6420523419099695,62.061024647133024,16.113172569834393
SaltPepper,BlowDryHair,v_BlowDryHair_g03_c01.avi,29.298619032217765,0.8303876369215469,0.6040169772719532,62.33101253268085,16.043378077256307
SaltPepper,PlayingFlute,v_PlayingFlute_g21_c03.avi,29.238724710420477,0.756266826515776,0.62566743434315,62.10533665939116,16.101675858942254
SaltPepper,PullUps,v_PullUps_g10_c02.avi,30.118820229791947,0.8610383213678926,0.6136440917246604,61.924169518355,16.14878338745567
SaltPepper,ParallelBars,v_ParallelBars_g15_c02.avi,28.571383405511313,0.601694371692269,0.6363566517829895,62.53097468409045,15.992074408755805
SaltPepper,Diving,v_Diving_g08_c05.avi,29.193063809318343,0.756732718353165,0.6383267648758427,62.43235834183231,16.017335025608954
SaltPepper,PlayingDhol,v_PlayingDhol_g04_c04.avi,30.028555404422132,0.7871308728077889,0.570429849508615,62.044648358421604,16.11742553883401
SaltPepper,Punch,v_Punch_g16_c05.avi,29.029274861340635,0.8118763839892686,0.5972942920525869,62.48132069905599,16.004783330630023
SaltPepper,SalsaSpin,v_SalsaSpin_g06_c05.avi,30.312381227760252,0.8538809383405693,0.5970965074207968,62.062023642534264,16.112913200507517
SaltPepper,PlayingTabla,v_PlayingTabla_g11_c03.avi,29.55406170559437,0.792368220558416,0.6282216189200418,62.440703207986395,16.015194394417012
SaltPepper,ApplyLipstick,v_ApplyLipstick_g21_c03.avi,28.839735666967517,0.7818202432106509,0.5717521501587821,62.48557650959575,16.003693265860043
SaltPepper,CuttingInKitchen,v_CuttingInKitchen_g14_c04.avi,28.41144103679256,0.5987853704511414,0.5630858376318094,62.4159574508667,16.021543862195678
SaltPepper,HandstandWalking,v_HandstandWalking_g19_c04.avi,29.02256244797673,0.6252196134763834,0.545036831968709,62.45665532305725,16.01110393804306
SaltPepper,PushUps,v_PushUps_g04_c01.avi,29.462566581914565,0.8152711282985449,0.5794758521593534,62.07807509453742,16.10874690423504
SaltPepper,PlayingDaf,v_PlayingDaf_g06_c03.avi,28.860983690146412,0.6570761829413154,0.5947949686394216,62.312125412274305,16.04824090630391
SaltPepper,PlayingSitar,v_PlayingSitar_g23_c06.avi,29.23678161840982,0.6541324193581501,0.6625327364072595,62.58102703777304,15.979283935311798
SaltPepper,HandstandPushups,v_HandStandPushups_g03_c04.avi,28.3951220926655,0.6413551872646245,0.5782022939409528,62.154741287231445,16.088877200514254
SaltPepper,FieldHockeyPenalty,v_FieldHockeyPenalty_g17_c04.avi,30.325340323012004,0.903958870242455,0.5961248278617859,62.050624066088574,16.115873370345557
SaltPepper,Haircut,v_Haircut_g19_c03.avi,28.33446479619195,0.7343616177197928,0.5670998375862837,62.6959977671504,15.949981428064145
SaltPepper,CleanAndJerk,v_CleanAndJerk_g25_c03.avi,30.23071207104753,0.8528526192116291,0.6073431945764102,62.29771559055035,16.051952957191347
