Noise Type,Video Category,Video Name,Average PSNR,Average SSIM,Average VIF,Average Processing Time (ms),Frames Per Second (FPS)
SaltPepper,Hammering,v_Hammering_g19_c04.avi,29.19407345497786,0.5760083356519379,0.6293159796950523,216.8253914693768,4.612005970441126
SaltPepper,Fencing,v_Fencing_g03_c04.avi,28.72959488868767,0.7932147683049385,0.6198938812347169,216.17960422597034,4.625783285988026
SaltPepper,PizzaTossing,v_PizzaTossing_g18_c01.avi,29.01185533285057,0.633938262225988,0.6492036244383564,218.42407297205042,4.5782499446751
SaltPepper,SkateBoarding,v_SkateBoarding_g08_c05.avi,28.199819062335237,0.7659014240571667,0.6286143235586308,216.29947423934937,4.623219744369028
SaltPepper,ThrowDiscus,v_ThrowDiscus_g08_c03.avi,28.315080499995084,0.48664941581489696,0.5969994218453117,217.23458041315493,4.603318670987447
SaltPepper,ApplyEyeMakeup,v_ApplyEyeMakeup_g04_c02.avi,28.453567017335565,0.6492713286032487,0.5511056013179548,217.1436801101222,4.6052457041018195
SaltPepper,Mixing,v_Mixing_g02_c05.avi,28.881191982305136,0.7083750384000762,0.6023330809296789,216.84221480343794,4.61164815580986
SaltPepper,PlayingViolin,v_PlayingViolin_g13_c03.avi,28.19110794601437,0.5955857730885638,0.6178482095169466,217.43604610132616,4.599053459305434
SaltPepper,LongJump,v_LongJump_g25_c03.avi,30.564048089359723,0.8032212363954709,0.6406968242704532,216.1663939050362,4.626065976006006
SaltPepper,CliffDiving,v_CliffDiving_g03_c01.avi,30.180949264035387,0.8143875566247014,0.7145649713018666,216.1026648853136,4.627430210223013
SaltPepper,VolleyballSpiking,v_VolleyballSpiking_g07_c05.avi,29.401310634028345,0.7599700046627471,0.5212483579336211,216.6597371877626,4.615532230307173
SaltPepper,TrampolineJumping,v_TrampolineJumping_g14_c02.avi,29.278394937326368,0.7324277498475955,0.6988832016178614,216.14713439774826,4.626478175555297
SaltPepper,SoccerJuggling,v_SoccerJuggling_g23_c02.avi,31.4352806856402,0.7812880574950043,0.5737673689921697,216.5084401766459,4.618757583695653
SaltPepper,Surfing,v_Surfing_g20_c06.avi,29.99404821313199,0.8488461361781492,0.6194605182957005,216.22948388795595,4.62471621362317
SaltPepper,HighJump,v_HighJump_g08_c02.avi,28.71982115139954,0.6341163225123783,0.5992723744139712,216.82958521394647,4.6119167687070775
SaltPepper,TennisSwing,v_TennisSwing_g17_c03.avi,30.22758912436674,0.8227538019801085,0.6287667575499994,216.0384466322206,4.628805731520461
SaltPepper,BaseballPitch,v_BaseballPitch_g11_c01.avi,29.496097199563035,0.7777124467336451,0.6325233349433312,216.14113908547623,4.626606504579099
SaltPepper,Swing,v_Swing_g21_c05.avi,29.516098529770527,0.8007555931590606,0.6369890330442741,216.18440969666437,4.6256804614316716
SaltPepper,Rowing,v_Rowing_g20_c04.avi,29.319348025499867,0.7458669693282283,0.6858645019188426,216.1967598534877,4.625416221212938
SaltPepper,JavelinThrow,v_JavelinThrow_g14_c03.avi,28.49726308072132,0.5924756242965005,0.6471000512441,216.78711386287912,4.612820301821602
SaltPepper,BlowDryHair,v_BlowDryHair_g03_c01.avi,29.30233039450013,0.8283404738800659,0.6090511294859874,216.4490313469609,4.620025295456425
SaltPepper,PullUps,v_PullUps_g10_c02.avi,30.096645274615295,0.8549551805352058,0.624401012941592,216.1998459369461,4.625350197019318
SaltPepper,PlayingFlute,v_PlayingFlute_g21_c03.avi,29.248897971094593,0.7546819255248949,0.6286313671461293,216.34310198501802,4.622287425966792
SaltPepper,ParallelBars,v_ParallelBars_g15_c02.avi,28.590132234223773,0.6002059299471637,0.6401410707112016,216.8856324820683,4.610724963917
SaltPepper,PlayingDhol,v_PlayingDhol_g04_c04.avi,30.021715836678755,0.7849445049488442,0.5744584343439181,216.75342712959232,4.613537203276241
SaltPepper,Diving,v_Diving_g08_c05.avi,29.19345522482228,0.7553738649807987,0.6406733939724584,216.23493779090143,4.624599568488776
SaltPepper,Punch,v_Punch_g16_c05.avi,29.050098895200936,0.8100307649102431,0.6011640620231629,216.2892516454061,4.623438254062865
SaltPepper,SalsaSpin,v_SalsaSpin_g06_c05.avi,30.301806550042365,0.850499494093898,0.6050047724546787,216.29305656798584,4.62335692077881
SaltPepper,ApplyLipstick,v_ApplyLipstick_g21_c03.avi,28.863396864611634,0.779470580445306,0.5781249149695976,216.92089767722817,4.609975390605151
SaltPepper,PlayingTabla,v_PlayingTabla_g11_c03.avi,29.550124209479634,0.7894587794026366,0.6331510807338514,216.42290416516755,4.620583037906328
SaltPepper,CuttingInKitchen,v_CuttingInKitchen_g14_c04.avi,28.419884910595677,0.5984058870221848,0.5698276186475948,217.16366008836397,4.604822001955114
SaltPepper,HandstandWalking,v_HandstandWalking_g19_c04.avi,29.034978797864483,0.6251516632426388,0.5479449022533303,217.2660944157077,4.602650969030826
SaltPepper,PushUps,v_PushUps_g04_c01.avi,29.50164865727494,0.8141720746505393,0.5835011339449621,216.19290571946365,4.625498679857795
SaltPepper,PlayingDaf,v_PlayingDaf_g06_c03.avi,28.86747935184504,0.6550843335305272,0.5986914672074273,217.0441688788722,4.60735713456591
SaltPepper,PlayingSitar,v_PlayingSitar_g23_c06.avi,29.246064971853492,0.6544528801513769,0.6665376522945049,216.80570047055338,4.612424847822765
SaltPepper,HandstandPushups,v_HandStandPushups_g03_c04.avi,28.410763608530377,0.6401468682806567,0.5831619599887303,217.27260317121232,4.6025130891076635
SaltPepper,FieldHockeyPenalty,v_FieldHockeyPenalty_g17_c04.avi,30.3296575265425,0.8997681289502266,0.6098305482462228,216.27608264785215,4.623719774082615
SaltPepper,Haircut,v_Haircut_g19_c03.avi,28.34014690511487,0.7339392399970501,0.5680176455061883,216.797293163836,4.612603715694409
SaltPepper,CleanAndJerk,v_CleanAndJerk_g25_c03.avi,30.226996006428976,0.8493672833003596,0.6169471290822213,216.13916296225327,4.626648804847277
SaltPepper,BoxingPunchingBag,v_BoxingPunchingBag_g01_c06.avi,29.228541918908952,0.7457748822483896,0.6133429197276511,216.46206262635022,4.619747164315659
SaltPepper,UnevenBars,v_UnevenBars_g16_c04.avi,28.40656664892555,0.6607028287965055,0.5936867207288742,217.03200260798135,4.607615411475842
SaltPepper,PlayingCello,v_PlayingCello_g22_c01.avi,28.634846326323615,0.7376432016463894,0.6066367524143322,216.70966296808265,4.6144688995584
SaltPepper,Nunchucks,v_Nunchucks_g01_c02.avi,28.43084064975684,0.7072904714942385,0.6635706833495948,216.7175848365287,4.614300222819047
SaltPepper,FloorGymnastics,v_FloorGymnastics_g10_c05.avi,29.13020189172868,0.5955411224574233,0.6396100303483387,217.07572445036874,4.606687378480387
SaltPepper,Bowling,v_Bowling_g13_c05.avi,29.981308638614472,0.801445084909071,0.6323351002185145,216.356921418805,4.6219921851461665
SaltPepper,CricketBowling,v_CricketBowling_g07_c01.avi,29.672973050514866,0.626708261979982,0.5893706725193903,216.7493673471304,4.61362361625015
SaltPepper,Biking,v_Biking_g21_c03.avi,29.856232867391093,0.7680628661038407,0.6776628870455945,216.24354847141953,4.624415419876297
SaltPepper,BodyWeightSquats,v_BodyWeightSquats_g24_c01.avi,30.18758685310808,0.8170985605018031,0.5628264030684595,216.5683590847513,4.617479691983363
SaltPepper,BalanceBeam,v_BalanceBeam_g04_c01.avi,28.30518842649066,0.524145773082395,0.6585899745424588,217.32701261838278,4.601360815445241
