Noise Type,Video Category,Video Name,Average PSNR,Average SSIM,Average VIF,Average Processing Time (ms),Frames Per Second (FPS)
SaltPepper,Hammering,v_Hammering_g19_c04.avi,29.190878038459445,0.5759473978730504,0.6275561130448674,19.526007470120206,51.213746667374586
SaltPepper,Fencing,v_Fencing_g03_c04.avi,28.72919701806034,0.7966083483360195,0.6167189409124091,20.16892078075003,49.58123495405055
SaltPepper,PizzaTossing,v_PizzaTossing_g18_c01.avi,29.009080878876617,0.6366143011469371,0.6419813914431466,20.218255343260587,49.46025178840829
SaltPepper,SkateBoarding,v_SkateBoarding_g08_c05.avi,28.20034643159436,0.7683362759047443,0.6257739999779949,19.779671121526647,50.556957891563634
SaltPepper,ThrowDiscus,v_ThrowDiscus_g08_c03.avi,28.30458476668137,0.48610748032319634,0.598554894198542,19.98519275499427,50.03704553963341
SaltPepper,ApplyEyeMakeup,v_ApplyEyeMakeup_g04_c02.avi,28.453190023705627,0.6500770601995057,0.5490848363348932,19.835226463549066,50.41535582352371
SaltPepper,Mixing,v_Mixing_g02_c05.avi,28.8776843964598,0.7103961866021412,0.5937770476212373,19.85337122066601,50.369279296962326
SaltPepper,PlayingViolin,v_PlayingViolin_g13_c03.avi,28.126793371867464,0.597698648034087,0.6006090973698816,19.64886937030526,50.89351357342065
SaltPepper,LongJump,v_LongJump_g25_c03.avi,30.59322228714968,0.8060102278589384,0.6349720981834972,20.28480087969936,49.29799439149441
SaltPepper,CliffDiving,v_CliffDiving_g03_c01.avi,30.10716926671327,0.8161511386047622,0.7069574730551761,19.848592903303064,50.381405113789555
SaltPepper,VolleyballSpiking,v_VolleyballSpiking_g07_c05.avi,29.364229267392112,0.761645959730836,0.5139511504838633,19.8348649712496,50.41627464817572
SaltPepper,TrampolineJumping,v_TrampolineJumping_g14_c02.avi,29.288781944616574,0.7361507452374484,0.6945255151482128,19.98134159104793,50.04668958004409
SaltPepper,SoccerJuggling,v_SoccerJuggling_g23_c02.avi,31.383948018495946,0.7825682912761417,0.5518635320166747,19.910579919815063,50.224554183115345
SaltPepper,Surfing,v_Surfing_g20_c06.avi,29.971045689362022,0.8493499724364875,0.6110759064497635,20.148651940482004,49.63111194505441
SaltPepper,HighJump,v_HighJump_g08_c02.avi,28.71481185959712,0.6345769972447722,0.595225548132872,19.538237498356747,51.181689243162516
SaltPepper,TennisSwing,v_TennisSwing_g17_c03.avi,30.264621596034264,0.8272250773661539,0.6188555407009536,19.35922327659113,51.65496495973495
SaltPepper,BaseballPitch,v_BaseballPitch_g11_c01.avi,29.478169474310523,0.7798528355126345,0.6273646348944077,19.651908140916092,50.885643919633345
SaltPepper,Swing,v_Swing_g21_c05.avi,29.515966987776416,0.8018887501248648,0.6351584513389056,20.143586011668344,49.64359371865275
SaltPepper,Rowing,v_Rowing_g20_c04.avi,29.312658836250442,0.7467580899432789,0.6829280757826138,19.857137810950185,50.35972502787142
SaltPepper,JavelinThrow,v_JavelinThrow_g14_c03.avi,28.49704664531696,0.5939146677151244,0.6424249714496089,19.525373683256262,51.21540904784513
SaltPepper,BlowDryHair,v_BlowDryHair_g03_c01.avi,29.30301071525798,0.830367983569196,0.6045542319112689,19.929110249386557,50.17785478058566
SaltPepper,PlayingFlute,v_PlayingFlute_g21_c03.avi,29.242991252442057,0.756278067210611,0.626205685776724,19.7853061514841,50.542558823381654
SaltPepper,PullUps,v_PullUps_g10_c02.avi,30.12258151554407,0.8609290291660668,0.6143633296034928,19.58854625679854,51.05024062992591
SaltPepper,ParallelBars,v_ParallelBars_g15_c02.avi,28.571641506176324,0.6016032239506185,0.6367311251574549,20.02112783234695,49.94723615841258
SaltPepper,PlayingDhol,v_PlayingDhol_g04_c04.avi,30.02888599634333,0.7867928359374208,0.5712070763836232,19.56388956148839,51.11458009702246
SaltPepper,Diving,v_Diving_g08_c05.avi,29.196190333904006,0.7573423220376793,0.637915559737913,20.08113553447108,49.797980710971736
SaltPepper,SalsaSpin,v_SalsaSpin_g06_c05.avi,30.312924405494698,0.8538180843730804,0.5968054243904388,19.678254327374304,50.81751578995022
SaltPepper,Punch,v_Punch_g16_c05.avi,29.031596528366013,0.8114353909367454,0.5983016647895177,20.110814571380615,49.7244900971383
